code,title,year,genres,rating,cast
tt5119116,Pyewacket,2017,"Drama,Horror,Mystery",5.8,"Laurie Holden, Nicole Muñoz, Chloe Rose, Eric Osborne, Romeo Carere"
tt5120640,Sarbjit,2016,"Biography,Drama",7.3,"Randeep Hooda, Aishwarya Rai Bachchan, Richa Chadha, Darshan Kumaar, Shiwani Saini"
tt5121000,Aligarh,2015,"Biography,Crime,Drama",7.8,"Manoj Bajpayee, Rajkummar Rao, Ashish Vidyarthi, Balaji Gauri, Sukhesh Arora"
tt5121816,The Bar,2017,Thriller,6.3,"Blanca Suárez, Mario Casas, Carmen Machi, Secun de la Rosa, Jaime Ordóñez"
tt5125894,Poms,2019,"Comedy,Drama,Sport",6.1,"Diane Keaton, Jacki Weaver, Celia Weston, Alisha Boe, Charlie Tahan"
tt5126922,The Pirates of Somalia,2017,"Biography,Drama",6.7,"Al Pacino, Evan Peters, Melanie Griffith, Barkhad Abdi, Coral Peña"
tt5128328,Naanum Rowdy Thaan,2015,"Action,Comedy,Drama",7.2,"Vijay Sethupathi, Nayanthara, Parthiban Radhakrishnan, Radhika Sarathkumar, RJ Balaji"
tt5129682,King Cobra,2016,"Crime,Drama",5.6,"Garrett Clayton, Christian Slater, Molly Ringwald, James Kelley, Keegan Allen"
tt5133308,At the End of the Tunnel,2016,"Crime,Drama,Thriller",7.0,"Leonardo Sbaraglia, Pablo Echarri, Clara Lago, Federico Luppi, Uma Salduende"
tt5140878,Annabelle: Creation,2017,"Horror,Mystery,Thriller",6.5,"Anthony LaPaglia, Samara Lee, Miranda Otto, Brad Greenquist, Lulu Wilson"
tt5143226,12 Feet Deep,2017,"Horror,Thriller",5.2,"Nora-Jane Noone, Alexandra Park, Diane Farr, Christian Kain Blackburn, Tobin Bell"
tt5144174,The Dry,2020,"Crime,Drama,Mystery",6.8,"Eric Bana, Genevieve O'Reilly, Keir O'Donnell, John Polson, Julia Blake"
tt5147214,Headshot,2016,"Action,Drama,Thriller",6.3,"Iko Uwais, Chelsea Islan, Sunny Pang, Very Tri Yulisman, Julie Estelle"
tt5149490,Gwen,2018,"Drama,History,Horror",5.7,"Eleanor Worthington-Cox, Jodie Innes, Kobna Holdbrook-Smith, Mark Lewis Jones, Maxine Peake"
tt5151570,Mrs. Harris Goes to Paris,2022,"Comedy,Drama",7.1,"Lesley Manville, Isabelle Huppert, Lambert Wilson, Alba Baptista, Lucas Bravo"
tt5153236,Hampstead,2017,"Comedy,Drama,Romance",6.1,"James Norton, Brendan Gleeson, Diane Keaton, Lesley Manville, Adeel Akhtar"
tt5153288,Backstabbing for Beginners,2018,"Drama,History,Mystery",6.3,"Theo James, Ben Kingsley, Belçim Bilgin, Jacqueline Bisset, Peshang Rad"
tt5153956,Last Sentinel,2023,"Drama,Horror,Mystery",4.9,"Kate Bosworth, Lucien Laviscount, Martin McCann, Thomas Kretschmann, Ben Pullen"
tt5154288,Prevenge,2016,"Comedy,Crime,Drama",5.9,"Alice Lowe, Dan Renton Skinner, Jo Hartley, Tom Davis, Leila Hoffman"
tt5155780,The Discovery,2017,"Drama,Romance,Sci-Fi",6.2,"Robert Redford, Mary Steenburgen, Brian McCarthy, Jason Segel, Rooney Mara"
tt5156746,Force 2,2016,"Action,Thriller",6.2,"John Abraham, Sonakshi Sinha, Tahir Raj Bhasin, Adil Hussain, Nasir Khan"
tt5157456,Viking,2016,"Action,Drama,History",4.6,"Danila Kozlovsky, Svetlana Khodchenkova, Maksim Sukhanov, Igor Petrenko, Vladimir Epifantsev"
tt5157682,The Climb,2017,"Comedy,Drama,Romance",6.9,"Ahmed Sylla, Alice Belaïdi, Kévin Razy, Nicolas Wanczycki, Waly Dia"
tt5159414,Escape Room,2017,"Horror,Thriller",4.2,"Evan Williams, Annabelle Stephenson, Elisabeth Hower, Dan J. Johnson, John Ierardi"
tt5160928,Mean Dreams,2016,"Drama,Thriller",6.3,"Josh Wiggins, Sophie Nélisse, Joe Cobden, Bill Paxton, Vickie Papavs"
tt5160938,Lizzie,2018,"Biography,Crime,Drama",5.9,"Chloë Sevigny, Kristen Stewart, Jeff Perry, Fiona Shaw, Jamey Sheridan"
tt5164184,In Darkness,2018,"Mystery,Thriller",5.8,"Natalie Dormer, Ed Skrein, Emily Ratajkowski, Neil Maskell, Jan Bijvoet"
tt5164214,Ocean's Eight,2018,"Action,Comedy,Crime",6.3,"Sandra Bullock, Cate Blanchett, Anne Hathaway, Mindy Kaling, Griffin Dunne"
tt5164432,"Love, Simon",2018,"Comedy,Drama,Romance",7.5,"Nick Robinson, Jennifer Garner, Josh Duhamel, Katherine Langford, Alexandra Shipp"
tt5164438,The Starling,2021,"Comedy,Drama",6.4,"Melissa McCarthy, Chris O'Dowd, Kevin Kline, Timothy Olyphant, Daveed Diggs"
tt5165344,Rustom,2016,"Crime,Drama,Thriller",7.0,"Akshay Kumar, Ileana D'Cruz, Arjan Bajwa, Esha Gupta, Pawan Malhotra"
tt5168192,"I, Daniel Blake",2016,Drama,7.8,"Dave Johns, Hayley Squires, Sharon Percy, Briana Shann, Dylan McKiernan"
tt5170810,Inside,2016,"Horror,Thriller",4.6,"Rachel Nichols, Laura Harring, Ben Temple, Gillian Apter, Andrea Tivadar"
tt5173032,Buster's Mal Heart,2016,"Crime,Drama,Mystery",6.1,"Rami Malek, DJ Qualls, Kate Lyn Sheil, Sukha Belle Potter, Toby Huss"
tt5175450,Mark Felt: The Man Who Brought Down the White House,2017,"Biography,Drama,History",6.4,"Liam Neeson, Diane Lane, Marton Csokas, Tony Goldwyn, Ike Barinholtz"
tt5177088,The Girl in the Spider's Web,2018,"Action,Adventure,Crime",6.1,"Claire Foy, Beau Gadsdon, Sverrir Gudnason, LaKeith Stanfield, Sylvia Hoeks"
tt5177114,Young Woman and the Sea,2024,"Biography,Drama,Romance",7.5,"Daisy Ridley, Tilda Cobham-Hervey, Stephen Graham, Kim Bodnia, Jeanette Hain"
tt5177120,The Ministry of Ungentlemanly Warfare,2024,"Action,Comedy,War",6.8,"Henry Cavill, Alan Ritchson, Alex Pettyfer, Eiza González, Babs Olusanmokun"
tt5178278,Vedalam,2015,"Action,Drama",6.3,"Ajith Kumar, Ajith Kumar, Shruti Haasan, Lakshmi Menon, Soori"
tt5179598,Billionaire Boys Club,2018,"Biography,Drama,Thriller",5.6,"Ansel Elgort, Kevin Spacey, Taron Egerton, Emma Roberts, Ryan Rottman"
tt5181830,Wendell & Wild,2022,"Adventure,Animation,Comedy",6.4,"Lyric Ross, Keegan-Michael Key, Jordan Peele, Angela Bassett, James Hong"
tt5181852,Slumber,2017,Horror,4.7,"Maggie Q, Will Kemp, Sophia Wiseman, Kristen Bush, Sam Troughton"
tt5186714,The Salesman,2016,"Drama,Thriller",7.7,"Shahab Hosseini, Taraneh Alidoosti, Mina Sadati, Babak Karimi, Maral Baniadam"
tt5189894,68 Kill,2017,"Comedy,Crime,Thriller",6.0,"Matthew Gray Gubler, AnnaLynne McCord, Alisha Boe, Sheila Vand, Sam Eidson"
tt5195412,Wakefield,2016,Drama,6.3,"Bryan Cranston, Jennifer Garner, Victoria Bruno, Ellery Sprayberry, Monica Lawson"
tt5197544,Baar Baar Dekho,2016,"Drama,Romance,Sci-Fi",5.4,"Sidharth Malhotra, Katrina Kaif, Sayani Gupta, Kirti Adarkar, Sagar Arya"
tt5198068,Wolfwalkers,2020,"Action,Adventure,Animation",8.0,"Honor Kneafsey, Eva Whittaker, Sean Bean, Simon McBurney, Tommy Tiernan"
tt5198890,Eileen,2023,"Drama,Mystery,Romance",5.9,"Thomasin McKenzie, Shea Whigham, Sam Nivola, Siobhan Fallon Hogan, Tonye Patano"
tt5206260,The Willoughbys,2020,"Adventure,Animation,Comedy",6.4,"Will Forte, Maya Rudolph, Alessia Cara, Terry Crews, Martin Short"
tt5207158,South Wind,2018,"Crime,Drama,Thriller",7.8,"Milos Bikovic, Miodrag Radonjic, Dragan Bjelogrlic, Nebojsa Glogovac, Milos Timotijevic"
tt5207204,Panfilov's 28 Men,2016,"Action,Drama,War",6.7,"Anton Kuznetsov, Aziz Beyshenaliev, Dmitriy Sutyrin, Andrey Shalopa, Sergey Yatsenyuk"
tt5208216,Wonderstruck,2017,"Adventure,Drama,Mystery",6.2,"Oakes Fegley, Julianne Moore, Julianne Moore, Michelle Williams, Millicent Simmonds"
tt5208252,Operation Finale,2018,"Biography,Drama,History",6.6,"Oscar Isaac, Ben Kingsley, Mélanie Laurent, Lior Raz, Nick Kroll"
tt5208950,Kickboxer: Retaliation,2018,"Action,Drama",5.0,"Alain Moussi, Sara Malakul Lane, Maxime Savaria, Wanderlei Silva, Renato Sobral"
tt5215088,A.I. Rising,2018,"Drama,Romance,Sci-Fi",4.9,"Sebastian Cavazza, Stoya, Marusa Majer, Kirsty Besterman"
tt5215952,The Wailing,2016,"Drama,Horror",7.4,"Jun Kunimura, Hwang Jung-min, Kwak Do-won, Chun Woo-hee, Kim Hwan-hee"
tt5220122,Hotel Transylvania 3: Summer Vacation,2018,"Adventure,Animation,Comedy",6.3,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James, Fran Drescher"
tt5221584,Aquarius,2016,Drama,7.4,"Sonia Braga, Maeve Jinkings, Irandhir Santos, Humberto Carrão, Zoraide Coleto"
tt5221894,The Other Me,2016,"Crime,Drama,Mystery",7.9,"Pigmalion Dadakaridis, Dimitris Katalifos, Manos Vakousis, Ioanna Kolliopoulou, François Cluzet"
tt5222918,The Other Side of Hope,2017,"Comedy,Drama",7.2,"Sherwan Haji, Sakari Kuosmanen, Kaija Pakarinen, Tuomari Nurmio, Abdi Jama"
tt5225338,The Eyes of My Mother,2016,"Drama,Horror,Thriller",6.2,"Kika Magalhães, Will Brill, Olivia Bond, Paul Nazak, Diana Agostini"
tt5226984,Tom of Finland,2017,"Biography,Drama",6.8,"Pekka Strang, Pekka Strang, Seumas Sargent, Chris Myland, Alf Myreen"
tt5227746,The Unthinkable,2018,"Action,Romance,Sci-Fi",6.0,"Christoffer Nordenrot, Lisa Henni, Jesper Barkselius, Pia Halvorsen, Magnus Sundberg"
tt5229228,61 Days,2016,"Drama,History",7.3,"Cem Yilmaz, Berat Efe Parlar, Yilmaz Bayraktar, Ümmü Putgül, Okan Avci"
tt5235880,A Flying Jatt,2016,"Action,Adventure,Comedy",3.1,"Tiger Shroff, Jacqueline Fernandez, Nathan Jones, Kay Kay Menon, Mahi Milan"
tt5238904,Assimilate,2019,"Horror,Sci-Fi,Thriller",5.3,"Joel Courtney, Calum Worthy, Andi Matichak, Katherine McNamara, Cam Gigandet"
tt5246700,How It Ends,2018,"Action,Drama,Horror",5.1,"Theo James, Kat Graham, Nancy Sorel, Nicole Ari Parker, Forest Whitaker"
tt5247022,Paterson,2016,"Comedy,Drama,Romance",7.3,"Adam Driver, Golshifteh Farahani, Nellie, Rizwan Manji, Dominic Liriano"
tt5247704,Back to Burgundy,2017,"Comedy,Drama",6.8,"Pio Marmaï, Ana Girardot, François Civil, Jean-Marc Roulot, María Valverde"
tt5251328,One Piece Film: Gold,2016,"Action,Adventure,Animation",7.1,"Mayumi Tanaka, Kazuya Nakai, Akemi Okamura, Kappei Yamaguchi, Hiroaki Hirata"
tt5253282,The Bachelors,2017,"Comedy,Drama,Romance",6.8,"J.K. Simmons, Josh Wiggins, Odeya Rush, Kevin Dunn, Julie Delpy"
tt5253294,Penny Pincher!,2016,Comedy,5.9,"Dany Boon, Laurence Arné, Noémie Schmidt, Patrick Ridremont, Christophe Canard"
tt5254610,Final Score,2018,"Action,Adventure,Drama",5.8,"Martyn Ford, Gordon Alexander, Alexandra Dinu, Peter Pedrero, Nick Rowntree"
tt5254868,The Thinning,2016,"Action,Drama,Horror",5.3,"Logan Paul, Peyton List, Lia Marie Johnson, Calum Worthy, Ryan Whitney"
tt5255710,Sanam Teri Kasam,2016,"Drama,Musical,Romance",7.6,"Harshvardhan Rane, Mawra Hocane, Vijay Raaz, Murli Sharma, Manish Chaudhari"
tt5258850,See You Up There,2017,"Comedy,Crime,Drama",7.4,"Nahuel Pérez Biscayart, Albert Dupontel, Laurent Lafitte, Niels Arestrup, Émilie Dequenne"
tt5259822,Tesla,2020,"Biography,Drama",5.1,"Ethan Hawke, Eve Hewson, Eli A. Smith, Josh Hamilton, Lucy Walters"
tt5265960,The Untamed,2016,"Drama,Horror,Mystery",6.1,"Ruth Ramos, Simone Bucio, Jesús Meza, Eden Villavicencio, Pablo López Pérez"
tt5270948,Chappaquiddick,2017,"Biography,Drama,History",6.4,"Jason Clarke, Kate Mara, Ed Helms, Bruce Dern, Jim Gaffigan"
tt5278506,Tickled,2016,"Crime,Documentary,Mystery",7.5,Adam
tt5278832,The Lure,2015,"Drama,Fantasy,Horror",6.2,"Marta Mazurek, Michalina Olszanska, Kinga Preis, Andrzej Konopka, Jakub Gierszal"
tt5286444,Neerja,2016,"Biography,Drama,Thriller",7.6,"Sonam Kapoor, Shabana Azmi, Yogendra Tikku, Shekhar Ravjiani, Abrar Zahoor"
tt5287168,Sami Blood,2016,"Drama,History",7.3,"Maj-Doris Rimpi, Maj-Doris Rimpi, Olle Sarri, Ánne Biret Somby, Bo Lundmark"
tt5290524,Quo vado?,2016,Comedy,6.7,"Checco Zalone, Eleonora Giovanardi, Sonia Bergamasco, Maurizio Micheli, Ludovica Modugno"
tt5294198,Catfight,2016,"Action,Comedy,Drama",5.9,"Sandra Oh, Anne Heche, Alicia Silverstone, Amy Hill, Myra Lucretia Taylor"
tt5294518,Eli,2019,"Drama,Horror,Mystery",5.8,"Charlie Shotwell, Kelly Reilly, Max Martini, Lili Taylor, Sadie Sink"
tt5294522,Dreamland,2019,"Drama,Thriller,Western",5.9,"Finn Cole, Margot Robbie, Travis Fimmel, Kerry Condon, Darby Camp"
tt5294550,All the Money in the World,2017,"Biography,Crime,Drama",6.8,"Michelle Williams, Christopher Plummer, Mark Wahlberg, Romain Duris, Timothy Hutton"
tt5294966,After the Storm,2016,"Comedy,Drama",7.4,"Hiroshi Abe, Yôko Maki, Satomi Kobayashi, Lily Franky, Sôsuke Ikematsu"
tt5297256,Pulimurugan,2016,Action,6.6,"Mohanlal, Jagapathi Babu, Kamalinee Mukherjee, Lal, Vinu Mohan"
tt5301662,Marshall,2017,"Biography,Crime,Drama",7.3,"Chadwick Boseman, Josh Gad, Kate Hudson, Sterling K. Brown, Dan Stevens"
tt5301942,Jersey,2022,"Drama,Sport",7.3,"Shahid Kapoor, Mrunal Thakur, Pankaj Kapur, Prit Kamani, Ronit Kamra"
tt5302918,Nyad,2023,"Biography,Drama,Sport",7.1,"Annette Bening, Jodie Foster, Anne Marie Kempf, Carolyn McCormick, Marcos Díaz"
tt5304464,Happy End,2017,Drama,6.6,"Isabelle Huppert, Jean-Louis Trintignant, Mathieu Kassovitz, Fantine Harduin, Franz Rogowski"
tt5304992,Set It Up,2018,"Comedy,Romance",6.5,"Zoey Deutch, Glen Powell, Lucy Liu, Taye Diggs, Joan Smalls"
tt5308322,Happy Death Day,2017,"Comedy,Horror,Mystery",6.6,"Jessica Rothe, Israel Broussard, Ruby Modine, Charles Aitken, Laura Clifton"
tt5310090,Irudhi Suttru,2016,"Drama,Sport",7.6,"Madhavan, Nassar, Radha Ravi, Kaali Venkat, Ritika Singh"
tt5311514,Your Name.,2016,"Animation,Drama,Fantasy",8.4,"Ryûnosuke Kamiki, Mone Kamishiraishi, Ryo Narita, Aoi Yûki, Nobunaga Shimazaki"
tt5311542,Never Look Away,2018,"Biography,Drama,Romance",7.7,"Tom Schilling, Sebastian Koch, Paula Beer, Saskia Rosendahl, Oliver Masucci"
tt5311546,Natsamrat,2016,"Drama,Family",8.8,"Nana Patekar, Medha Manjrekar, Mrunmayee Deshpande, Sunil Barve, Vikram Gokhale"
tt5312232,Sairat,2016,"Drama,Romance",8.3,"Rinku Rajguru, Akash Thosar, Arbaz Shaikh, Tanaji Galgunde, Suresh Vishwakarma"
tt5315210,Lou,2022,"Action,Adventure,Crime",6.1,"Allison Janney, Jurnee Smollett, Logan Marshall-Green, Ridley Asha Bateman, Matt Craven"
tt5315212,Senior Year,2022,"Comedy,Drama",5.5,"Rebel Wilson, Angourie Rice, Mary Holland, Molly Brown, Sam Richardson"
tt5316540,Close,2019,"Action,Drama,Thriller",5.7,"Noomi Rapace, Sophie Nélisse, Indira Varma, Eoin Macken, Olivia Jewson"
tt5316648,Blind,2023,"Crime,Drama,Thriller",4.1,"Sonam Kapoor, Lucy Aarden, Lillete Dubey, Shubham Saraf, Purab Kohli"
tt5322012,Wish Upon,2017,"Drama,Fantasy,Horror",5.1,"Joey King, Ryan Phillippe, Ki Hong Lee, Mitchell Slaggert, Shannon Purser"
tt5323640,Singam 3,2017,"Action,Crime,Drama",6.0,"Suriya, Anushka Shetty, Shruti Haasan, Shruti Haasan, Thakur Anoop Singh"
tt5323662,A Silent Voice: The Movie,2016,"Animation,Drama",8.1,"Miyu Irino, Saori Hayami, Aoi Yûki, Kenshô Ono, Yûki Kaneko"
tt5325452,Boo! A Madea Halloween,2016,"Comedy,Drama,Horror",4.7,"Tyler Perry, Tyler Perry, Tyler Perry, Cassi Davis, Patrice Lovely"
tt5328350,Spoor,2017,"Crime,Drama,Mystery",6.3,"Agnieszka Mandat, Wiktor Zborowski, Jakub Gierszal, Patrycja Volny, Miroslav Krobot"
tt5329376,Beware the Slenderman,2016,"Biography,Crime,Documentary",6.2,"William Weier, Tiger"
tt5334704,Twin Peaks: The Missing Pieces,2014,"Drama,Horror,Mystery",7.5,"Chris Isaak, Kiefer Sutherland, C.H. Evans, Sandra Kinder, Rick Aiello"
tt5335128,Kali,2016,"Action,Drama,Thriller",6.9,"Dulquer Salmaan, Sai Pallavi, Vinayakan, Chemban Vinod Jose, Soubin Shahir"
tt5338222,"My Tomorrow, Your Yesterday",2016,"Drama,Fantasy,Romance",7.4,"Sôta Fukushi, Nana Komatsu, Masahiro Higashide, Yuki Yamada, Kaya Kiyohara"
tt5340300,Lean on Pete,2017,"Adventure,Drama,Sport",7.1,"Charlie Plummer, Amy Seimetz, Travis Fimmel, Steve Buscemi, Jason Beem"
tt5344054,American Night,2021,"Action,Crime,Drama",4.4,"Jonathan Rhys Meyers, Emile Hirsch, Paz Vega, Jeremy Piven, Fortunato Cerlino"
tt5351458,The Hatton Garden Job,2017,"Action,Crime,Thriller",5.6,"Matthew Goode, Phil Daniels, Larry Lamb, Clive Russell, David Calder"
tt5351818,Rock'n Roll,2017,"Comedy,Drama,Family",6.0,"Guillaume Canet, Marion Cotillard, Gilles Lellouche, Philippe Lefebvre, Camille Rowe"
tt5352846,Drone,2017,Thriller,5.4,"Sean Bean, Patrick Sabongui, Mary McCormack, Maxwell Haynes, Joel David Moore"
tt5354160,Mirror Game,2016,"Crime,Mystery,Thriller",8.9,"Chanchal Chowdhury, Masuma Rahman Nabila, Partha Barua, Lutfur Rahman George, Syed Gaosul Alam Shaon"
tt5360952,The Hurricane Heist,2018,"Action,Adventure,Crime",5.1,"Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson, Melissa Bolona"
tt5360996,Mary Magdalene,2018,"Biography,Drama,History",5.9,"Rooney Mara, Joaquin Phoenix, Chiwetel Ejiofor, Tahar Rahim, Ariane Labed"
tt5362988,Wind River,2017,"Crime,Drama,Mystery",7.7,"Elizabeth Olsen, Jeremy Renner, Graham Greene, Kelsey Asbille, Julia Jones"
tt5363618,Sound of Metal,2019,"Drama,Music",7.7,"Riz Ahmed, Olivia Cooke, Paul Raci, Lauren Ridloff, Mathieu Amalric"
tt5371168,The Extraordinary Journey of the Fakir,2018,"Adventure,Comedy,Drama",6.8,"Dhanush, Bérénice Bejo, Erin Moriarty, Barkhad Abdi, Gérard Jugnot"
tt5390066,Permission,2017,"Comedy,Drama,Romance",5.3,"Rebecca Hall, Dan Stevens, Gina Gershon, François Arnaud, Morgan Spector"
tt5390504,Detroit,2017,"Crime,Drama,History",7.3,"John Boyega, Anthony Mackie, Algee Smith, Jacob Latimore, Chris Chalk"
tt5397194,Anon,2018,"Crime,Mystery,Sci-Fi",6.1,"Clive Owen, Afiya Bennett, Morgan Allen, Jeffrey Men, James Tam"
tt5420210,The Comeback Trail,2020,"Comedy,Crime",5.7,"Robert De Niro, Tommy Lee Jones, Morgan Freeman, Zach Braff, Emile Hirsch"
tt5420886,Walking Out,2017,"Adventure,Drama,Mystery",5.8,"Matt Bomer, Josh Wiggins, Bill Pullman, Alex Neustaedter, Lily Gladstone"
tt5427032,Osman Pazarlama,2016,Comedy,3.5,"Sahan Gökbakar, Mehmet Selim Akgul, Feristah Senem Yildirim, Yurtsen Fidan, Demet Akalin"
tt5427194,The Miracle Season,2018,"Drama,Sport",6.5,"Helen Hunt, Erin Moriarty, William Hurt, Danika Yarosh, Jason Gray-Stanford"
tt5431082,Darkland,2017,"Action,Crime,Drama",6.5,"Dar Salim, Stine Fischer Christensen, Ali Sivandi, Dulfi Al-Jabouri, Jacob Lohmann"
tt5431890,Official Secrets,2019,"Biography,Crime,Drama",7.3,"Keira Knightley, Matt Smith, Matthew Goode, Rhys Ifans, Adam Bakri"
tt5433138,F9: The Fast Saga,2021,"Action,Crime,Thriller",5.2,"Vin Diesel, Michelle Rodriguez, Jordana Brewster, Tyrese Gibson, Ludacris"
tt5433140,Fast X,2023,"Action,Adventure,Crime",5.7,"Vin Diesel, Michelle Rodriguez, Jason Statham, Jordana Brewster, Tyrese Gibson"
tt5436228,Woman Walks Ahead,2017,"Biography,Drama,History",6.7,"Jessica Chastain, Louisa Krause, Boots Southerland, Chaske Spencer, Ciarán Hinds"
tt5437928,Colette,2018,"Biography,Drama,History",6.7,"Keira Knightley, Fiona Shaw, Dominic West, Robert Pugh, Sloan Thompson"
tt5439796,Logan Lucky,2017,"Action,Comedy,Crime",7.0,"Channing Tatum, Adam Driver, Daniel Craig, Farrah Mackenzie, Jim O'Heir"
tt5439812,Zola,2020,"Comedy,Crime,Drama",6.4,"Taylour Paige, Riley Keough, Nicholas Braun, Ari'el Stachel, Nelcie Souffrant"
tt5440700,Theri,2016,"Action,Crime,Drama",7.3,"Joseph Vijay, Joseph Vijay, Joseph Vijay, Samantha Ruth Prabhu, Amy Jackson"
tt5442430,Life,2017,"Horror,Sci-Fi,Thriller",6.6,"Jake Gyllenhaal, Rebecca Ferguson, Ryan Reynolds, Hiroyuki Sanada, Olga Dykhovichnaya"
tt5442456,24 Hours to Live,2017,"Action,Sci-Fi,Thriller",5.8,"Ethan Hawke, Qing Xu, Paul Anderson, Rutger Hauer, Tyrone Keogh"
tt5451118,303,2018,"Comedy,Drama,Romance",7.5,"Mala Emde, Anton Spieker, Arndt Schwering-Sohnrey, Thomas Schmuckert, Jörg Bundschuh"
tt5451244,The Motive,2017,"Comedy,Crime,Drama",6.5,"Javier Gutiérrez, María León, Adelfa Calvo, Adriana Paz, Tenoch Huerta"
tt5456546,Judwaa 2,2017,"Action,Comedy,Romance",3.7,"Varun Dhawan, Varun Dhawan, Jacqueline Fernandez, Taapsee Pannu, Anupam Kher"
tt5457772,Sarrainodu,2016,"Action,Drama",6.6,"Allu Arjun, Aadhi, Rakul Preet Singh, Catherine Tresa, Anjali"
tt5458088,Kammatti Paadam,2016,"Action,Crime,Drama",8.0,"Dulquer Salmaan, Vinayakan, Shaun Romy, Anil Nedumangad, Manikandan R. Achari"
tt5460276,Kaabil,2017,"Action,Crime,Drama",7.2,"Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy, Narendra Jha"
tt5460508,Bodyguard,2016,"Action,Drama,Thriller",6.0,"Parviz Parastui, Merila Zare'i, Babak Hamidian, Amir Aghaee, Farhad Ghaemian"
tt5460530,Vengeance: A Love Story,2017,"Action,Adventure,Crime",5.2,"Nicolas Cage, Anna Hutchison, Talitha Eliana Bateman, Deborah Kara Unger, Don Johnson"
tt5460658,Life and a Day,2016,Drama,8.2,"Payman Maadi, Navid Mohammadzadeh, Parinaz Izadyar, Shabnam Moghadami, Rima Raminfar"
tt5460858,The White Crow,2018,"Biography,Drama",6.6,"Oleg Ivenko, Ralph Fiennes, Louis Hofmann, Adèle Exarchopoulos, Sergei Polunin"
tt5460880,Ideal Home,2018,"Comedy,Drama",6.4,"Steve Coogan, Paul Rudd, Jesse Luken, Evan Bittencourt, Jack Gore"
tt5461944,Hotel Mumbai,2018,"Action,Drama,History",7.6,"Dev Patel, Armie Hammer, Nazanin Boniadi, Anupam Kher, Amandeep Singh"
tt5461956,The Clapper,2017,"Comedy,Drama",5.1,"Ed Helms, Amanda Seyfried, Tracy Morgan, Adam Levine, Russell Peters"
tt5462288,Rockaway,2017,Drama,6.3,"Keidrich Sellati, Maxwell Apple, James DiGiacomo, Tanner Flood, Colin Critchley"
tt5462326,Mom and Dad,2017,"Comedy,Horror,Thriller",5.6,"Nicolas Cage, Selma Blair, Anne Winters, Zackary Arthur, Robert T. Cunningham"
tt5462602,The Big Sick,2017,"Comedy,Drama,Romance",7.5,"Kumail Nanjiani, Zoe Kazan, Holly Hunter, Ray Romano, Anupam Kher"
tt5463162,Deadpool 2,2018,"Action,Adventure,Comedy",7.6,"Ryan Reynolds, Ryan Reynolds, Ryan Reynolds, Josh Brolin, Morena Baccarin"
tt5464234,Kill Switch,2017,"Action,Sci-Fi,Thriller",4.7,"Dan Stevens, Bérénice Marlohe, Tygo Gernandt, Charity Wakefield, Mike Reus"
tt5466186,7 Days in Entebbe,2018,"Action,Drama,History",5.9,"Batsheva Dance Company, Zina Zinchenko, Ben Schnetzer, Daniel Brühl, Amir Khoury"
tt5472374,Meri Pyaari Bindu,2017,"Comedy,Drama,Romance",6.1,"Ayushmann Khurrana, Parineeti Chopra, Nishant Dahiya, Amrita Bagchi, Prakash Belawadi"
tt5472758,Happy Bhaag Jayegi,2016,"Comedy,Romance",6.4,"Diana Penty, Abhay Deol, Jimmy Shergill, Ali Fazal, Sukhjeevan Randhawa"
tt5474036,Husband Material,2018,"Comedy,Drama,Romance",6.9,"Taapsee Pannu, Abhishek Bachchan, Vicky Kaushal, Jasmin Bajwa, Ashnoor Kaur"
tt5474042,Half Girlfriend,2017,"Drama,Romance",4.7,"Shraddha Kapoor, Vikrant Massey, Arjun Kapoor, Dalip Sondhi, Seema Biswas"
tt5477566,Barry,2016,"Biography,Drama",6.0,"Devon Terrell, Anya Taylor-Joy, Jason Mitchell, Ellar Coltrane, Jenna Elfman"
tt5477608,Kahaani 2,2016,"Mystery,Thriller",6.5,"Vidya Balan, Vidya Balan, Arjun Rampal, Jugal Hansraj, Kharaj Mukherjee"
tt5478478,Hostiles,2017,"Drama,Western",7.2,"Scott Shepherd, Rosamund Pike, Ava Cooper, Stella Cooper, David Midthunder"
tt5479616,Amar,2017,"Drama,Romance",5.1,"María Pedraza, Pol Monen, Natalia Tena, Greta Fernández, Maria Caballero"
tt5493944,The Little Mermaid,2018,"Adventure,Drama,Fantasy",4.3,"William Moseley, Poppy Drayton, Loreto Peralta, Armando Gutierrez, Shirley MacLaine"
tt5498354,Horizon Line,2020,"Adventure,Drama,Horror",4.8,"Allison Williams, Alexander Dreymon, Keith David, Pearl Mackie, Jumayn Hunter"
tt5500148,Welcome to Germany,2016,"Comedy,Drama",6.2,"Senta Berger, Heiner Lauterbach, Florian David Fitz, Palina Rojinski, Elyas M'Barek"
tt5500218,Samaritan,2022,"Action,Drama,Fantasy",5.7,"Sylvester Stallone, Javon 'Wanna' Walton, Pilou Asbæk, Dascha Polanco, Sophia Tatum"
tt5501104,Border,2018,"Crime,Drama,Fantasy",7.0,"Eva Melander, Eero Milonoff, Jörgen Thorsson, Ann Petrén, Sten Ljunggren"
tt5503686,Hustlers,2019,"Comedy,Crime,Drama",6.3,"Constance Wu, Jennifer Lopez, Julia Stiles, Mercedes Ruehl, Mette Narrative"
