code,title,year,genres,rating,cast,poster,plot
tt9735758,Get Duked!,2019,"Comedy,Horror,Music",6.2,"Lewis Gribben, Rian Gordon, Viraj Juneja, Jonathan Aris, Samuel Bottomley",https://image.tmdb.org/t/p/w500/b52nqFj5XrBNA7MhqcnENvFsHtx.jpg,"An anarchic, hip-hop inspired comedy that follows four city boys on a wilderness trek as they try to escape a mysterious huntsman."
tt9737876,Narvik: Hitler's First Defeat,2022,"Drama,History,War",6.6,"Kristine Hartgen, Carl Martin Eggesbø, Christoph Gelfert Mathiesen, Henrik Mestad, Mathilde Holtedahl Cuhra",https://image.tmdb.org/t/p/w500/iTqTgxTNs1AIaSmxh0zD3RMaFNn.jpg,"April, 1940. The eyes of the world are on Narvik, a small town in northern Norway, a source of the iron ore needed for Hitler's war machine. Through two months of fierce winter warfare, the German leader is dealt with his first defeat."
tt9738716,The World to Come,2020,"Drama,History,Western",6.4,"Katherine Waterston, Vanessa Kirby, Casey Affleck, Christopher Abbott, Karina Ziana Gherasim",https://image.tmdb.org/t/p/w500/6GJQXJ96FUbXtB01VXAdp854qOt.jpg,"In 1856, two women forge a close connection despite their isolation on the American frontier."
tt9738784,Persian Lessons,2020,"Drama,War",7.4,"Nahuel Pérez Biscayart, Lars Eidinger, Jonas Nay, David Schütter, Alexander Beyer",https://image.tmdb.org/t/p/w500/ppReRGszmdZC2194keN4cGoLIPQ.jpg,"Occupied France, 1942. Gilles is arrested by SS soldiers alongside other Jews and sent to a camp in Germany. He narrowly avoids sudden execution by swearing to the guards that he is not Jewish, but Persian. This lie temporarily saves him, but Gilles gets assigned a life-or-death mission: to teach Farsi to Head of Camp Koch, who dreams of opening a restaurant in Iran once the war is over. Through an ingenious trick, Gilles manages to survive by inventing words of ""Farsi"" every day and teaching them to Koch."
tt9742794,The Vault,2021,"Action,Thriller",6.4,"Freddie Highmore, Astrid Bergès-Frisbey, Sam Riley, Liam Cunningham, Jose Coronado",https://image.tmdb.org/t/p/w500/kWhXubAiIcHW0xn5GThflqaKZqh.jpg,"Madrid, Spain, 2010. While the whole city follows the national team's successful participation in the World Cup, a group of daring thieves look for a way into one of the most secure and guarded places on the planet."
tt9747594,Beasts Clawing at Straws,2020,"Crime,Drama,Mystery",7.0,"Jeon Do-yeon, Jung Woo-sung, Bae Sung-woo, Youn Yuh-jung, Shin Hyeon-bin",https://image.tmdb.org/t/p/w500/lO4hjVBxrVtMmupGraIR3c7Jq1Q.jpg,"A struggling restaurant owner, caring for his sick mom, finds a bag of cash in a sauna locker, while a customs officer gets into trouble when his girlfriend runs off with money he borrowed from a loan shark."
tt9764362,The Menu,2022,"Comedy,Horror,Thriller",7.2,"Ralph Fiennes, Anya Taylor-Joy, Nicholas Hoult, Hong Chau, Janet McTeer",https://image.tmdb.org/t/p/w500/fPtUgMcLIboqlTlPrq0bQpKK8eq.jpg,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises."
tt9766332,Atrangi Re,2021,"Comedy,Drama,Fantasy",6.5,"Dhanush, Rakesh Poonia, Sara Ali Khan, Akshay Kumar, Seema Biswas",https://image.tmdb.org/t/p/w500/oHPFZLf2jPZSgFiqzPsSWqPmUMd.jpg,Runaway Rinku gets forcefully married to already engaged Vishu. Both don't want this marriage and make a deal to go on their separate ways. The equation gets weirder when Rinku's lover Sajjad shows up and Vishu starts developing feelings for her.
tt9770150,Nomadland,2020,Drama,7.3,"Frances McDormand, David Strathairn, Linda May, Gay DeForest, Patricia Grier",https://image.tmdb.org/t/p/w500/k5XzjWihzum1YgLMlqRDRZDmVMn.jpg,"A woman in her sixties embarks on a journey through the western United States after losing everything in the Great Recession, living as a van-dwelling modern-day nomad."
tt9772374,Bloody Hell,2020,"Comedy,Horror,Mystery",6.6,"Ben O'Toole, Meg Fraser, Caroline Craig, Matthew Sunderland, Travis Jeffery",https://image.tmdb.org/t/p/w500/73I98oHHWEaAmp6UwTdE3tJkHCq.jpg,"A man with a mysterious past flees the country to escape his own personal hell... only to arrive somewhere much worse. In an effort to survive this new horror, he turns to his personified conscience."
tt9777644,Da 5 Bloods,2020,"Adventure,Drama,War",6.5,"Delroy Lindo, Jonathan Majors, Clarke Peters, Norm Lewis, Isiah Whitlock Jr.",https://image.tmdb.org/t/p/w500/yx4cp1ljJMDSFeEex0Zjv45b55E.jpg,Four African-American Vietnam veterans return to Vietnam. They are in search of the remains of their fallen squad leader and the promise of buried treasure. These heroes battle forces of humanity and nature while confronted by the lasting ravages of the immorality of the Vietnam War.
tt9777666,The Tomorrow War,2021,"Action,Adventure,Drama",6.6,"Chris Pratt, Yvonne Strahovski, J.K. Simmons, Betty Gilpin, Sam Richardson",https://image.tmdb.org/t/p/w500/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet."
tt9779516,I Still Believe,2020,"Biography,Drama,Music",6.5,"KJ Apa, Britt Robertson, Nathan Parsons, Gary Sinise, Shania Twain",https://image.tmdb.org/t/p/w500/dqA2FCzz4OMmXLitKopzf476RVB.jpg,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.
tt9783600,Spiderhead,2022,"Action,Crime,Drama",5.5,"Chris Hemsworth, Miles Teller, Jurnee Smollett, Mark Paguio, Tess Haubrich",https://image.tmdb.org/t/p/w500/7COPO5B9AOKIB4sEkvNu0wfve3c.jpg,A prisoner in a state-of-the-art penitentiary begins to question the purpose of the emotion-controlling drugs he's testing for a pharmaceutical genius.
tt9784456,The Kissing Booth 2,2020,"Comedy,Romance",5.7,"Joey King, Joel Courtney, Jacob Elordi, Molly Ringwald, Taylor Zakhar Perez",https://image.tmdb.org/t/p/w500/mb7wQv0adK3kjOUr9n93mANHhPJ.jpg,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate."
tt9784708,Rise of the Teenage Mutant Ninja Turtles: The Movie,2022,"Action,Adventure,Animation",6.2,"Ben Schwartz, Ben Schwartz, Omar Benson Miller, Omar Benson Miller, Brandon Mychal Smith",https://image.tmdb.org/t/p/w500/rSmTqtb7gICeRwvsEmq0uJxR4XU.jpg,"When a mysterious stranger arrives from the future with a dire warning, Leo is forced to rise and lead his brothers, Raph, Donnie, and Mikey in a fight to save the world from a terrifying alien species."
tt9784798,Judas and the Black Messiah,2021,"Biography,Drama,History",7.4,"LaKeith Stanfield, Daniel Kaluuya, Jesse Plemons, Dominique Fishback, Ashton Sanders",https://image.tmdb.org/t/p/w500/iIgr75GoqFxe1X5Wz9siOODGe9u.jpg,Bill O'Neal infiltrates the Black Panthers on the orders of FBI Agent Mitchell and J. Edgar Hoover. As Black Panther Chairman Fred Hampton ascends—falling for a fellow revolutionary en route—a battle wages for O’Neal’s soul.
tt9789042,Small Engine Repair,2021,"Crime,Drama,Thriller",6.5,"Jon Bernthal, Shea Whigham, Jordana Spiro, John Pollono, Ciara Bravo",https://image.tmdb.org/t/p/w500/8xYm5fZXT0DNuGRUHdkQJ1puNYH.jpg,The seemingly casual reunion of three old friends at an out-of-the-way repair shop masks a hidden agenda fuelled by the arrival of a privileged young yuppie.
tt9793334,Anukoni Athidhi,2019,"Drama,Mystery,Romance",6.7,"Fahadh Faasil, Fahadh Faasil, Sai Pallavi, Atul Kulkarni, Lenaa",https://image.tmdb.org/t/p/w500/mpcZ49Z4VH5niZVhiY0rwLJDMS0.jpg,"In an isolated hospital in the high ranges of Kerala, an autistic patient with special skills piques the interest of a psychiatrist, whose investigation into her past leads to startling revelations"
tt9794630,The Vanished,2020,"Action,Crime,Thriller",5.7,"Anne Heche, Thomas Jane, Jason Patric, Alex Haydon, Peter Facinelli",https://image.tmdb.org/t/p/w500/bYePSWEmMw9PQ9hNwMzgW1rQUtI.jpg,"A family vacation takes a terrifying turn when parents Paul and Wendy discover their young daughter has vanished without a trace. Stopping at nothing to find her, the search for the truth leads to a shocking revelation."
tt9801736,"A White, White Day",2019,"Drama,Mystery,Thriller",6.6,"Ingvar Sigurdsson, Ída Mekkín Hlynsdóttir, Hilmir Snær Guðnason, Sara Dögg Ásgeirsdóttir, Björn Ingi Hilmarsson",https://image.tmdb.org/t/p/w500/3NPNQSXlYvRqECOPFozjoGhjy4n.jpg,"In a remote Icelandic town, an off duty police chief begins to suspect a local man to have had an affair with his wife, who has recently died in a car accident. Gradually his obsession for finding out the truth accumulates and inevitably begins to endanger himself and his loved ones. A story of grief, revenge and unconditional love."
tt9806192,I Lost My Body,2019,"Animation,Drama,Fantasy",7.5,"Hakim Faris, Victoire Du Bois, Patrick d'Assumçao, Alfonso Arfi, Hichem Mesbah",https://image.tmdb.org/t/p/w500/z5dXCywyo8zEPNDkeQY7nbvkrz8.jpg,"A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again."
tt9806322,Isi & Ossi,2020,"Comedy,Romance",6.4,"Livia Renner, Nayla Sophie Brehmer, Christina Hecke, Hans-Jochen Wagner, Lisa Hagmeister",https://image.tmdb.org/t/p/w500/bZ7H0kCwEM6CQ0dyCs2H4RkU130.jpg,"Isi and Ossi couldn't be any more different: She's a billionaire's daughter from Heidelberg, he's a struggling boxer from the nearby town of Mannheim. But when Isi meets Ossi, the two quickly realize that they can take advantage of one another: She dates the broke boxer to provoke her parents and get them to fund a long-desired chef training in New York. He tries to rip off the rich daughter to finance his first professional boxing match. Their plans soon develop into emotional chaos that challenges everything the two believe to know about money, career and love."
tt9806336,Rising High,2020,"Comedy,Drama",6.0,"Ellen Dubin, Ellen Dubin, David Kross, Frederick Lau, Emily Goss",https://image.tmdb.org/t/p/w500/6r83qslpsERzHzCroFSp6X4eUse.jpg,"Charting the rise and fall of three corrupt real estate agents who accumulate absurd wealth in no time but fall into a vortex of fraud, greed and drugs."
tt9806370,The Owners,2020,"Comedy,Crime,Horror",5.0,"Maisie Williams, Maisie Williams, Sylvester McCoy, Rita Tushingham, Jake Curran",https://image.tmdb.org/t/p/w500/zMUpzTRF4f4MkScDkUZM030H2t0.jpg,"A group of friends think they found the perfect easy score - an empty house with a safe full of cash. But when the elderly couple that lives there comes home early, the tables are suddenly turned. As a deadly game of cat and mouse ensues, the would-be thieves must fight to save themselves from a nightmare they could never have imagined."
tt9812474,Lamb,2021,"Drama,Fantasy,Horror",6.3,"Noomi Rapace, Hilmir Snær Guðnason, Björn Hlynur Haraldsson, Ingvar Sigurdsson, Agnes Emma Charlesdóttir Guanci",https://image.tmdb.org/t/p/w500/gP9yviboTGWGolqUZKIB1UkF1C2.jpg,"An Icelandic couple live with their herd of sheep on a beautiful but remote farm. When they discover a mysterious newborn on their land, they decide to keep it and raise it as their own. This unexpected development and the prospects of a new family brings them much joy before ultimately destroying them."
tt9815554,Not to Forget,2021,Drama,5.1,"Karen Grassle, Louis Gossett Jr., Tatum O'Neal, Cloris Leachman, George Chakiris",https://image.tmdb.org/t/p/w500/ftIEk2UuWnrGvThUhsICWCaiXej.jpg,"A judge sentences a self-centered millennial to take care of his grandmother, who's affected by Alzheimer's. As he realizes the extent of the elderly woman's wealth and becomes her caregiver, the young protagonist gets ever-closer to Grandma and the treasure he's been looking for."
tt9817070,Law of Tehran,2019,"Action,Crime,Drama",7.8,"Payman Maadi, Navid Mohammadzadeh, Parinaz Izadyar, Farhad Aslani, Houman Kiai",https://image.tmdb.org/t/p/w500/ujNhy2Vu7S1FHuwePMIYMkIbGTj.jpg,"Samad is nobody’s fool. The narcotics officer has seen his share of a drug dealer’s lies and games, and his patience has come to run thin. While searching for the infamous drug baron Nasser Khakzad, he and his colleague Hamid scour the streets of Tehran, turning an overcrowded prison on its head. With his rough and dubious approach, Samad finally manages to find the criminal’s whereabouts – but things do not quite go according to plan..."
tt9820556,Breach,2020,"Action,Horror,Sci-Fi",2.9,"Cody Kearsley, Bruce Willis, Rachel Nichols, Kassandra Clementi, Johnny Messner",https://image.tmdb.org/t/p/w500/13B6onhL6FzSN2KaNeQeMML05pS.jpg,"A hardened mechanic must stay awake and maintain an interstellar ark fleeing the dying planet Earth with a few thousand lucky souls on board... the last of humanity. Unfortunately, humans are not the only passengers. A shapeshifting alien creature has taken residence, its only goal is to kill as many people as possible. The crew must think quickly to stop this menace before it destroys mankind."
tt9824114,Original Gangster,2020,Crime,5.0,"Steve Guttenberg, Ian Reddington, Vas Blackwood, Daniel Caltagirone, Adam Deacon",https://image.tmdb.org/t/p/w500/dNnmaGIjy5PyfjpRMx0opPEsMaP.jpg,"The stoic chronicles of Castor, orphaned as a child, forced to survive in the wild and his colorful journey through the criminal underworld of London."
tt9827834,Sylvie's Love,2020,"Drama,Music,Romance",6.8,"Tessa Thompson, Nnamdi Asomugha, Eva Longoria, Aja Naomi King, Jemima Kirke",https://image.tmdb.org/t/p/w500/48P3lTdsg19OfmrD5av0VJYcjLM.jpg,"When a young woman meets an aspiring saxophonist in her father’s record shop in 1950s Harlem, their love ignites a sweeping romance that transcends changing times, geography, and professional success."
tt9844522,Escape Room: Tournament of Champions,2021,"Action,Adventure,Horror",5.7,"Taylor Russell, Logan Miller, Deborah Ann Woll, Thomas Cocquerel, Holland Roden",https://image.tmdb.org/t/p/w500/jGYJyPzVgrVV2bgClI9uvEZgVLE.jpg,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive... and discovering they've all played the games before."
tt9845564,Below Zero,2021,"Action,Adventure,Crime",6.2,"Javier Gutiérrez, Karra Elejalde, Luis Callejo, Andrés Gertrúdix, Isak Férriz",https://image.tmdb.org/t/p/w500/dWSnsAGTfc8U27bWsy2RfwZs0Bs.jpg,"When a prisoner transfer van is attacked, the cop in charge must fight those inside and outside while dealing with a silent foe: the icy temperatures."
tt9848626,Hotel Transylvania 4: Transformania,2022,"Adventure,Animation,Comedy",6.0,"Andy Samberg, Selena Gomez, Kathryn Hahn, Jim Gaffigan, Steve Buscemi",https://image.tmdb.org/t/p/w500/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy."
tt9851854,Major,2022,"Action,Biography,Drama",8.1,"Sobhita Dhulipala, Murli Sharma, Revathi, Prakash Raj, Adivi Sesh",https://image.tmdb.org/t/p/w500/sJOfJuyQVZPwNQ8g21Qv0lojQhC.jpg,"This biopic follows the life of Indian Army officer Major Sandeep Unnikrishnan, from his childhood to his heroic actions during the 2008 Mumbai attacks."
tt9853500,Bandit,2022,"Crime,Drama,Thriller",6.4,"Josh Duhamel, Elisha Cuthbert, Nestor Carbonell, Mel Gibson, Swen Temmel",https://image.tmdb.org/t/p/w500/yph9PAbmjYPvyvbeZvdYIhCZHEu.jpg,"After escaping a Michigan prison, a charming career criminal assumes a new identity in Canada and goes on to rob a record 59 banks and jewellery stores while being hunted by a rogue task force. Based on the true story of The Flying Bandit."
tt9860566,Brothers,2024,"Action,Comedy,Crime",5.4,"Josh Brolin, Peter Dinklage, Taylour Paige, M. Emmet Walsh, Jen Landon",https://image.tmdb.org/t/p/w500/Akweo95FGyDpucYVT81h0SbX8Ky.jpg,"A reformed criminal's attempt at going straight is derailed when he reunites with his sanity-testing twin brother on a road trip for the score of a lifetime. Dodging bullets, the law, and an overbearing mother along the way, they must heal their severed family bond before they end up killing each other."
tt9860728,Falling Inn Love,2019,"Comedy,Romance",5.7,"Christina Milian, Adam Demos, Jeffrey Bowyer-Chapman, Anna Jullienne, Claire Chitham",https://image.tmdb.org/t/p/w500/4bzu5k5vwLKgwap6pHXlCY8nlh3.jpg,"When a San Francisco exec wins a New Zealand inn, she ditches city life to remodel and flip the rustic property with help from a handsome contractor."
tt9866072,Holidate,2020,"Comedy,Romance",6.2,"Emma Roberts, Luke Bracey, Kristin Chenoweth, Frances Fisher, Andrew Bachelor",https://image.tmdb.org/t/p/w500/oXCLSlCRWWHsSSwLJSVIC0DDWsE.jpg,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way."
tt9873892,They Cloned Tyrone,2023,"Comedy,Mystery,Sci-Fi",6.6,"John Boyega, Jamie Foxx, Teyonah Parris, Kiefer Sutherland, David Alan Grier",https://image.tmdb.org/t/p/w500/hnzXoDaK346U4ByfvQenu2DZnTg.jpg,A series of eerie events thrusts an unlikely trio onto the trail of a nefarious government conspiracy lurking directly beneath their neighborhood.
tt9877170,Malang,2020,"Action,Crime,Drama",6.5,"Aditya Roy Kapoor, Anil Kapoor, Disha Patani, Kunal Kemmu, Amruta Khanvilkar",https://image.tmdb.org/t/p/w500/noi7E47L0bpu60DO1jcYAvCqfSS.jpg,"Advait visits Goa where he meets Sara, a free-spirited girl who lives life unshackled. Opposites attract and all goes well until life turns upside down. Years later, Advait is on a killing spree with cops Aghase and Michael in his way."
tt9881586,Rascal Does Not Dream of a Dreaming Girl,2019,"Animation,Drama,Fantasy",8.2,"Kaito Ishikawa, Asami Seto, Inori Minase, Nao Tôyama, Atsumi Tanezaki",https://image.tmdb.org/t/p/w500/AtFnN4OztDJy8IFwYd5JfU0jlEM.jpg,"In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara."
tt9883996,Dream Horse,2020,"Biography,Comedy,Drama",6.9,"Toni Collette, Owen Teale, Alan David, Lynda Baron, Damian Lewis",https://image.tmdb.org/t/p/w500/uF1mnSdf9EqDIm5XfODAHU6AcWC.jpg,"The inspiring true story of Dream Alliance, an unlikely race horse bred by small town bartender, Jan Vokes. With very little money and no experience, Jan convinces her neighbors to chip in their meager earnings to help raise Dream and compete with the racing elites. Their investment pays off as Dream rises through the ranks and becomes a beacon of hope in their struggling community."
tt9893250,I Care a Lot,2020,"Comedy,Crime,Drama",6.4,"Rosamund Pike, Peter Dinklage, Eiza González, Dianne Wiest, Chris Messina",https://image.tmdb.org/t/p/w500/gKnhEsjNefpKnUdAkn7INzIFLSu.jpg,A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.
tt9894470,VFW,2019,"Action,Crime,Horror",6.1,"Stephen Lang, William Sadler, Fred Williamson, Martin Kove, David Patrick Kelly",https://image.tmdb.org/t/p/w500/AnVD7Gn14uOTQhcc5xYZGQ9DRvS.jpg,"A typical night for veterans at a VFW turns into an all-out battle for survival when a desperate teen runs into the bar with a bag of stolen drugs. When a gang of violent punks come looking for her, the vets use every weapon at their disposal to protect the girl and themselves from an unrelenting attack."
tt9898858,Coffee & Kareem,2020,"Action,Comedy,Crime",5.2,"Ed Helms, Taraji P. Henson, Terrence Little Gardenhigh, Betty Gilpin, RonReaco Lee",https://image.tmdb.org/t/p/w500/fsIIv6QKDlqrVyGGkouMah4D4ir.jpg,A Detroit cop reluctantly teams with his girlfriend's 11-year-old son to clear his name and take down the city's most ruthless criminal.
tt9900782,Kaithi,2019,"Action,Crime,Thriller",8.4,"Karthi, Narain, Arjun Das, George Maryan, Harish Uthaman",https://image.tmdb.org/t/p/w500/s3VZHlvfU6Mg95Db2Q5Dkqy6gDY.jpg,"Dilli, a convicted criminal, is out on parole to meet his daughter. However, a drug bust sets him off on a mission to save the life of police officers."
tt9902160,Herself,2020,Drama,7.0,"Molly McCann, Clare Dunne, Ruby Rose O'Hara, Ian Lloyd Anderson, Shadaan Felfeli",https://image.tmdb.org/t/p/w500/qTCdyHTibEl90w6rDxTTHTX9k3O.jpg,"Struggling to provide her daughters with a safe, happy home, Sandra decides to build one - from scratch. Using all her ingenuity to make her ambitious dream a reality, Sandra draws together a community to lend a helping hand to build her house and ultimately recover her own sense of self."
tt9907782,The Cursed,2021,"Fantasy,Horror,Mystery",6.2,"Boyd Holbrook, Kelly Reilly, Alistair Petrie, Roxane Duran, Nigel Betts",https://image.tmdb.org/t/p/w500/bewmBcjJxHeipS1PNu9Lfyvt3zY.jpg,"In the late 19th century, a brutal land baron slaughters a Roma clan, unleashing a curse on his family and village. In the days that follow, the townspeople are plagued by nightmares, the baron's son goes missing, and a boy is found murdered. The locals suspect a wild animal, but a visiting pathologist warns of a more sinister presence lurking in the woods."
tt9916362,Coven,2020,"Drama,History",6.4,"Amaia Aberasturi, Alex Brendemühl, Daniel Fanego, Garazi Urkola, Yune Nogueiras",https://image.tmdb.org/t/p/w500/lyB3yoQbGO3LiCVuSOD2g17Hr6p.jpg,"French Basque Country, year 1609. The men of a small fishing village have gone to sea. Judge Rostegui, who has been charged by the king with ridding the country of the devil's wiles, arrests Ana and her friends and accuses them of witchcraft."
